,JPY=X,JPY=X,JPY=X,JPY=X,JPY=X,JPY=X,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GBPUSD=X,GC=F,GC=F,GC=F,GC=F,GC=F,GC=F,CNY=X,CNY=X,CNY=X,CNY=X,CNY=X,CNY=X,UDOW,UDOW,UDOW,UDOW,UDOW,UDOW,CL=F,CL=F,CL=F,CL=F,CL=F,CL=F,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,EURUSD=X,CHFUSD=X,CHFUSD=X,CHFUSD=X,CHFUSD=X,CHFUSD=X,CHFUSD=X,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,^IXIC,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS,000001.SS
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015-06-24,123.87200164794922,124.35700225830078,123.69999694824219,123.86000061035156,123.86000061035156,0.0,2123.64990234375,2125.10009765625,2108.580078125,2108.580078125,2108.580078125,3102480000.0,1.5739108324050903,1.5805277824401855,1.5676438808441162,1.5741090774536133,1.5741090774536133,0.0,1176.5999755859375,1176.5999755859375,1170.699951171875,1172.5999755859375,1172.5999755859375,263.0,6.196800231933594,6.19920015335083,6.196599960327148,6.196800231933594,6.196800231933594,0.0,18.5,18.59749984741211,18.114999771118164,18.114999771118164,17.688119888305664,1761600.0,61.13999938964844,61.56999969482422,59.79999923706055,60.27000045776367,60.27000045776367,312985.0,1.1177055835723877,1.1239995956420898,1.1162832975387573,1.1172186136245728,1.1172186136245728,0.0,1.0713521242141724,1.0772379636764526,1.0676915645599365,1.071237325668335,1.071237325668335,0.0,5151.3798828125,5164.35986328125,5121.64013671875,5122.41015625,5122.41015625,1628800000.0,4604.5791015625,4691.76806640625,4552.12890625,4690.14990234375,4690.14990234375,543000.0
2015-06-25,123.86000061035156,123.9489974975586,123.33799743652344,123.85099792480469,123.85099792480469,0.0,2109.9599609375,2116.0400390625,2101.780029296875,2102.31005859375,2102.31005859375,3214610000.0,1.5705490112304688,1.5770134925842285,1.5681109428405762,1.570993185043335,1.570993185043335,0.0,1175.800048828125,1175.9000244140625,1171.5,1171.5,1171.5,95.0,6.1971001625061035,6.199399948120117,6.1971001625061035,6.1971001625061035,6.1971001625061035,0.0,18.329999923706055,18.344999313354492,17.875,17.887500762939453,17.465980529785156,1387600.0,60.220001220703125,60.459999084472656,59.43000030517578,59.70000076293945,59.70000076293945,222341.0,1.1207119226455688,1.1224100589752197,1.1156704425811768,1.1206992864608765,1.1206992864608765,0.0,1.071237325668335,1.0722709894180298,1.0624734163284302,1.071237325668335,1.071237325668335,0.0,5139.47998046875,5141.7099609375,5102.16015625,5112.18994140625,5112.18994140625,1614760000.0,4711.76318359375,4720.701171875,4483.5478515625,4527.77880859375,4527.77880859375,572800.0
2015-06-26,123.60099792480469,123.97599792480469,123.22799682617188,123.5979995727539,123.5979995727539,0.0,2102.6201171875,2108.919921875,2095.3798828125,2101.489990234375,2101.489990234375,5025470000.0,1.574803113937378,1.5765410661697388,1.5713387727737427,1.5745056867599487,1.5745056867599487,0.0,1170.5,1172.9000244140625,1170.5,1172.9000244140625,1172.9000244140625,308.0,6.199399948120117,6.19980001449585,6.198400020599365,6.199399948120117,6.199399948120117,0.0,18.0625,18.237499237060547,17.899999618530273,18.047500610351562,17.622211456298828,1123200.0,59.65999984741211,59.959999084472656,58.7599983215332,59.630001068115234,59.630001068115234,231957.0,1.1203854084014893,1.1219995021820068,1.1136304140090942,1.1202975511550903,1.1202975511550903,0.0,1.0678056478500366,1.0748873949050903,1.0670650005340576,1.0677714347839355,1.0677714347839355,0.0,5113.259765625,5121.47021484375,5060.81982421875,5080.509765625,5080.509765625,3843810000.0,4399.93310546875,4456.89599609375,4139.52978515625,4192.873046875,4192.873046875,565200.0
2015-06-29,122.46600341796875,123.17900085449219,122.3479995727539,122.61199951171875,122.61199951171875,0.0,2098.6298828125,2098.6298828125,2056.639892578125,2057.639892578125,2057.639892578125,3678960000.0,1.5696123838424683,1.5789058208465576,1.5686274766921997,1.5693166255950928,1.5693166255950928,0.0,1185.0999755859375,1186.0,1173.800048828125,1178.5,1178.5,174.0,6.198999881744385,6.1992998123168945,6.198800086975098,6.198999881744385,6.198999881744385,0.0,17.545000076293945,17.732500076293945,16.967500686645508,17.0049991607666,16.604276657104492,3386400.0,58.84000015258789,59.27000045776367,58.040000915527344,58.33000183105469,58.33000183105469,286035.0,1.0982975959777832,1.119740605354309,1.0982975959777832,1.0975021123886108,1.0975021123886108,0.0,1.063761830329895,1.0788766145706177,1.061278223991394,1.06326425075531,1.06326425075531,0.0,5021.2099609375,5051.009765625,4956.22998046875,4958.47021484375,4958.47021484375,2025580000.0,4289.77099609375,4297.47509765625,3875.050048828125,4053.030029296875,4053.030029296875,673800.0
2015-06-30,122.71099853515625,122.71099853515625,122.00399780273438,122.66999816894531,122.66999816894531,0.0,2061.18994140625,2074.280029296875,2056.320068359375,2063.110107421875,2063.110107421875,4078540000.0,1.5729947090148926,1.57753586769104,1.5698586702346802,1.573192834854126,1.573192834854126,0.0,1176.300048828125,1176.4000244140625,1166.5999755859375,1171.5,1171.5,223.0,6.198800086975098,6.198800086975098,6.190999984741211,6.198800086975098,6.198800086975098,0.0,17.375,17.375,16.915000915527344,17.037500381469727,16.636011123657227,2098800.0,58.27000045776367,59.689998626708984,57.939998626708984,59.470001220703125,59.470001220703125,282475.0,1.121604323387146,1.1238796710968018,1.1123000383377075,1.122296690940857,1.122296690940857,0.0,1.0801469087600708,1.0803803205490112,1.0660980939865112,1.0800302028656006,1.0800302028656006,0.0,5000.14990234375,5008.759765625,4968.259765625,4986.8701171875,4986.8701171875,2034430000.0,4006.75390625,4279.96923828125,3847.8798828125,4277.22216796875,4277.22216796875,709200.0
2015-07-01,122.40799713134766,123.21399688720703,122.37999725341797,122.38600158691406,122.38600158691406,0.0,2067.0,2082.780029296875,2067.0,2077.419921875,2077.419921875,3727260000.0,1.568996548652649,1.5718327760696411,1.5615484714508057,1.5687012672424316,1.5687012672424316,0.0,1173.0999755859375,1173.0999755859375,1166.5999755859375,1169.0,1169.0,455.0,6.190999984741211,6.192599773406982,6.1905999183654785,6.190999984741211,6.190999984741211,0.0,17.552499771118164,17.600000381469727,17.24250030517578,17.482500076293945,17.070528030395508,1757600.0,58.97999954223633,58.97999954223633,56.68000030517578,56.959999084472656,56.959999084472656,373405.0,1.1134989261627197,1.1167594194412231,1.106119990348816,1.1134989261627197,1.1134989261627197,0.0,1.0693585872650146,1.0705605745315552,1.0571942329406738,1.0698620080947876,1.0698620080947876,0.0,5029.0498046875,5038.5498046875,4994.4599609375,5013.1201171875,5013.1201171875,1814560000.0,4214.14990234375,4317.05322265625,4043.366943359375,4053.699951171875,4053.699951171875,598800.0
2015-07-02,123.31800079345703,123.66200256347656,122.9540023803711,123.31999969482422,123.31999969482422,0.0,2078.030029296875,2085.06005859375,2071.02001953125,2076.780029296875,2076.780029296875,2996540000.0,1.5605249404907227,1.5637950897216797,1.5566140413284302,1.5605005025863647,1.5605005025863647,0.0,1166.4000244140625,1168.0999755859375,1155.5,1163.0,1163.0,316.0,6.191500186920166,6.196300029754639,6.191500186920166,6.191500186920166,6.191500186920166,0.0,17.5625,17.667499542236328,17.262500762939453,17.354999542236328,16.94602394104004,989600.0,56.869998931884766,57.95000076293945,56.5,56.93000030517578,56.93000030517578,297050.0,1.1037039756774902,1.1121602058410645,1.1037039756774902,1.103363037109375,1.103363037109375,0.0,1.054185152053833,1.0615711212158203,1.0524100065231323,1.0540295839309692,1.0540295839309692,0.0,5024.2998046875,5027.47021484375,4990.740234375,5009.2099609375,5009.2099609375,1490810000.0,4058.6240234375,4080.386962890625,3795.2529296875,3912.76708984375,3912.76708984375,586000.0
2015-07-03,123.05400085449219,123.16999816894531,122.60099792480469,123.05899810791016,123.05899810791016,0.0,,,,,,,1.5610122680664062,1.5644556283950806,1.556832194328308,1.5613046884536743,1.5613046884536743,0.0,,,,,,,6.194699764251709,6.196300029754639,6.19350004196167,6.194699764251709,6.194699764251709,0.0,,,,,,,,,,,,,1.108598232269287,1.1119993925094604,1.108270287513733,1.1086965799331665,1.1086965799331665,0.0,1.0597710609436035,1.064056158065796,1.0594342947006226,1.0599957704544067,1.0599957704544067,0.0,,,,,,,3793.7119140625,3927.1279296875,3629.555908203125,3686.9150390625,3686.9150390625,548200.0
2015-07-06,122.39399719238281,122.88999938964844,122.18699645996094,122.40699768066406,122.40699768066406,0.0,2073.949951171875,2078.610107421875,2058.39990234375,2068.760009765625,2068.760009765625,3486360000.0,1.5555001497268677,1.5625,1.5535186529159546,1.555596947669983,1.555596947669983,0.0,1171.0999755859375,1173.0,1162.199951171875,1172.9000244140625,1172.9000244140625,634.0,6.195700168609619,6.19920015335083,6.195700168609619,6.195700168609619,6.195700168609619,0.0,16.927499771118164,17.399999618530273,16.8700008392334,17.252500534057617,16.845945358276367,1252400.0,54.900001525878906,55.34000015258789,52.40999984741211,52.529998779296875,52.529998779296875,540608.0,1.0997954607009888,1.1091405153274536,1.0997954607009888,1.0995051860809326,1.0995051860809326,0.0,1.0593219995498657,1.0622477531433105,1.0558992624282837,1.0592098236083984,1.0592098236083984,0.0,4963.7998046875,5020.7099609375,4960.93017578125,4991.93994140625,4991.93994140625,1741500000.0,3975.214111328125,3975.214111328125,3653.037109375,3775.912109375,3775.912109375,831100.0
2015-07-07,122.6520004272461,122.86900329589844,122.05000305175781,122.61100006103516,122.61100006103516,0.0,2069.52001953125,2083.739990234375,2044.02001953125,2081.340087890625,2081.340087890625,4458660000.0,1.5601110458374023,1.5605981349945068,1.5417823791503906,1.5602084398269653,1.5602084398269653,0.0,1166.800048828125,1166.800048828125,1149.5,1152.4000244140625,1152.4000244140625,469.0,6.19920015335083,6.199999809265137,6.19890022277832,6.19920015335083,6.19920015335083,0.0,17.350000381469727,17.5625,16.612499237060547,17.537500381469727,17.124229431152344,2621200.0,52.75,53.43000030517578,50.58000183105469,52.33000183105469,52.33000183105469,527267.0,1.1048015356063843,1.105265498161316,1.0916804075241089,1.1048991680145264,1.1048991680145264,0.0,1.0604228973388672,1.060895323753357,1.0516352653503418,1.0605241060256958,1.0605241060256958,0.0,4993.759765625,5001.990234375,4902.2099609375,4997.4599609375,4997.4599609375,2132080000.0,3654.778076171875,3750.570068359375,3585.39892578125,3727.125,3727.125,698800.0
2015-07-08,122.53399658203125,122.53399658203125,120.51499938964844,122.48999786376953,122.48999786376953,0.0,2077.659912109375,2077.659912109375,2044.6600341796875,2046.6800537109375,2046.6800537109375,3608780000.0,1.5460968017578125,1.547029733657837,1.5339070558547974,1.5462881326675415,1.5462881326675415,0.0,1152.5999755859375,1163.300048828125,1146.4000244140625,1163.300048828125,1163.300048828125,65.0,6.199999809265137,6.199999809265137,6.198800086975098,6.199999809265137,6.199999809265137,0.0,17.137500762939453,17.190000534057617,16.697500228881836,16.75,16.35528564453125,2339600.0,52.90999984741211,52.959999084472656,50.90999984741211,51.650001525878906,51.650001525878906,434752.0,1.1009942293167114,1.109010100364685,1.0975021123886108,1.1009942293167114,1.1009942293167114,0.0,1.0564682483673096,1.062925100326538,1.0517237186431885,1.0564570426940918,1.0564570426940918,0.0,4953.97998046875,4965.4501953125,4901.509765625,4909.759765625,4909.759765625,1931520000.0,3467.39892578125,3599.2529296875,3421.52490234375,3507.19189453125,3507.19189453125,680400.0
2015-07-09,120.9010009765625,121.55999755859375,120.58000183105469,120.86199951171875,120.86199951171875,0.0,2049.72998046875,2074.280029296875,2049.72998046875,2051.31005859375,2051.31005859375,3446810000.0,1.5368773937225342,1.5420199632644653,1.5360039472579956,1.536995530128479,1.536995530128479,0.0,1154.800048828125,1163.5999755859375,1154.800048828125,1159.0,1159.0,65.0,6.198999881744385,6.198999881744385,6.197299957275391,6.198999881744385,6.198999881744385,0.0,17.34749984741211,17.47249984741211,16.832500457763672,16.86750030517578,16.470016479492188,1533200.0,51.83000183105469,53.540000915527344,51.47999954223633,52.779998779296875,52.779998779296875,382334.0,1.1072357892990112,1.1116199493408203,1.102290391921997,1.1071009635925293,1.1071009635925293,0.0,1.0574960708618164,1.060782790184021,1.051193118095398,1.0575296878814697,1.0575296878814697,0.0,4976.14990234375,4982.18994140625,4920.39990234375,4922.39990234375,4922.39990234375,1861600000.0,3432.4541015625,3748.47900390625,3373.5400390625,3709.330078125,3709.330078125,656900.0
2015-07-10,121.6969985961914,122.74400329589844,121.53199768066406,121.69999694824219,121.69999694824219,0.0,2052.739990234375,2081.31005859375,2052.739990234375,2076.6201171875,2076.6201171875,3065070000.0,1.5371136665344238,1.555209994316101,1.5369009971618652,1.5373972654342651,1.5373972654342651,0.0,1160.0999755859375,1161.4000244140625,1157.5,1157.699951171875,1157.699951171875,27.0,6.198800086975098,6.1992998123168945,6.197800159454346,6.198800086975098,6.198800086975098,0.0,17.4325008392334,17.5625,17.25,17.454999923706055,17.043670654296875,2020800.0,52.47999954223633,53.88999938964844,51.959999084472656,52.7400016784668,52.7400016784668,349075.0,1.1063048839569092,1.1219995021820068,1.1056197881698608,1.1063048839569092,1.1063048839569092,0.0,1.0551973581314087,1.071329116821289,1.0551973581314087,1.0549635887145996,1.0549635887145996,0.0,4981.240234375,5008.0498046875,4966.509765625,4997.7001953125,4997.7001953125,1590230000.0,3707.4580078125,3959.219970703125,3677.43505859375,3877.802978515625,3877.802978515625,586400.0
2015-07-13,122.5,123.51000213623047,122.4280014038086,122.49600219726562,122.49600219726562,0.0,2080.030029296875,2100.669921875,2080.030029296875,2099.60009765625,2099.60009765625,3096730000.0,1.5519033670425415,1.5590895414352417,1.5496188402175903,1.5515903234481812,1.5515903234481812,0.0,1159.0,1159.0,1151.199951171875,1155.199951171875,1155.199951171875,14.0,6.1992998123168945,6.1992998123168945,6.1981000900268555,6.1992998123168945,6.1992998123168945,0.0,17.877500534057617,18.125,17.872499465942383,18.09749984741211,17.671030044555664,1652000.0,52.150001525878906,53.16999816894531,51.2599983215332,52.20000076293945,52.20000076293945,359477.0,1.1129041910171509,1.119759440422058,1.1007699966430664,1.1129041910171509,1.1129041910171509,0.0,1.0639430284500122,1.0672358274459839,1.0528532266616821,1.063795804977417,1.063795804977417,0.0,5037.27001953125,5074.81005859375,5036.68017578125,5071.509765625,5071.509765625,1694140000.0,3918.989990234375,4030.195068359375,3858.636962890625,3970.387939453125,3970.387939453125,643500.0
2015-07-14,123.58100128173828,123.7020034790039,122.94999694824219,123.56999969482422,123.56999969482422,0.0,2099.719970703125,2111.97998046875,2098.179931640625,2108.949951171875,2108.949951171875,3002120000.0,1.5480115413665771,1.562255859375,1.545356273651123,1.548227310180664,1.548227310180664,0.0,1157.199951171875,1157.199951171875,1153.0,1153.300048828125,1153.300048828125,39.0,6.198400020599365,6.199100017547607,6.198200225830078,6.198400020599365,6.198400020599365,0.0,18.065000534057617,18.375,18.002500534057617,18.31999969482422,17.88828468322754,1068800.0,52.0,53.43000030517578,50.880001068115234,53.040000915527344,53.040000915527344,422756.0,1.0985147953033447,1.1074001789093018,1.0968496799468994,1.099045991897583,1.099045991897583,0.0,1.051745891571045,1.0630947351455688,1.0491747856140137,1.052188515663147,1.052188515663147,0.0,5077.1201171875,5116.52001953125,5075.1201171875,5104.89013671875,5104.89013671875,1682660000.0,3958.373046875,4035.43505859375,3855.56005859375,3924.487060546875,3924.487060546875,670600.0
2015-07-15,123.33000183105469,123.96199798583984,123.26499938964844,123.31999969482422,123.31999969482422,0.0,2109.010009765625,2114.139892578125,2102.489990234375,2107.39990234375,2107.39990234375,3261810000.0,1.5637950897216797,1.5673980712890625,1.5581178665161133,1.5636972188949585,1.5636972188949585,0.0,1154.0,1154.0,1144.800048828125,1147.199951171875,1147.199951171875,15.0,6.19890022277832,6.1992998123168945,6.198400020599365,6.19890022277832,6.19890022277832,0.0,18.332500457763672,18.422500610351562,18.184999465942383,18.3125,17.88096809387207,849600.0,53.400001525878906,53.5,51.209999084472656,51.40999984741211,51.40999984741211,334563.0,1.100897192955017,1.1040000915527344,1.0936096906661987,1.1008002758026123,1.1008002758026123,0.0,1.0583131313323975,1.0585371255874634,1.0476139783859253,1.0583466291427612,1.0583466291427612,0.0,5111.10986328125,5125.31982421875,5088.1201171875,5098.93994140625,5098.93994140625,1691350000.0,3874.968017578125,3914.27294921875,3741.25,3805.702880859375,3805.702880859375,601300.0
2015-07-16,123.89199829101562,124.1719970703125,123.73999786376953,123.87000274658203,123.87000274658203,0.0,2110.550048828125,2124.419921875,2110.550048828125,2124.2900390625,2124.2900390625,3227080000.0,1.562597632408142,1.5650922060012817,1.5563960075378418,1.563403844833374,1.563403844833374,0.0,1146.199951171875,1146.199951171875,1142.9000244140625,1143.800048828125,1143.800048828125,14.0,6.19920015335083,6.199699878692627,6.199100017547607,6.19920015335083,6.19920015335083,0.0,18.604999542236328,18.614999771118164,18.3700008392334,18.524999618530273,18.088459014892578,1380400.0,51.619998931884766,52.16999816894531,50.84000015258789,50.90999984741211,50.90999984741211,319167.0,1.0938884019851685,1.0950000286102295,1.0859402418136597,1.0943553447723389,1.0943553447723389,0.0,1.049648404121399,1.0500892400741577,1.043623447418213,1.0501995086669922,1.0501995086669922,0.0,5138.18017578125,5163.18017578125,5128.56005859375,5163.18017578125,5163.18017578125,1823530000.0,3758.5048828125,3877.513916015625,3688.44189453125,3823.176025390625,3823.176025390625,492300.0
2015-07-17,124.16300201416016,124.22899627685547,123.91799926757812,124.14900207519531,124.14900207519531,0.0,2126.800048828125,2128.909912109375,2119.8798828125,2126.639892578125,2126.639892578125,3362750000.0,1.5613046884536743,1.5672261714935303,1.5561779737472534,1.5613046884536743,1.5613046884536743,0.0,1144.0,1144.0,1130.199951171875,1131.800048828125,1131.800048828125,120.0,6.19950008392334,6.19950008392334,6.199100017547607,6.19950008392334,6.19950008392334,0.0,18.407499313354492,18.450000762939453,18.274999618530273,18.450000762939453,18.015222549438477,896000.0,50.90999984741211,51.22999954223633,50.13999938964844,50.88999938964844,50.88999938964844,203485.0,1.0886012315750122,1.0910003185272217,1.0843905210494995,1.0886012315750122,1.0886012315750122,0.0,1.0445500612258911,1.0464848279953003,1.0399551391601562,1.0448229312896729,1.0448229312896729,0.0,5196.10986328125,5210.16015625,5183.22998046875,5210.14013671875,5210.14013671875,1854450000.0,3831.4208984375,3994.47705078125,3814.14697265625,3957.35205078125,3957.35205078125,481700.0
2015-07-20,124.13600158691406,124.39299774169922,124.08000183105469,124.14199829101562,124.14199829101562,0.0,2126.85009765625,2132.820068359375,2123.659912109375,2128.280029296875,2128.280029296875,3245870000.0,1.560451865196228,1.5629884004592896,1.5540015697479248,1.5600380897521973,1.5600380897521973,0.0,1130.4000244140625,1130.699951171875,1095.0999755859375,1106.699951171875,1106.699951171875,189.0,6.19950008392334,6.19980001449585,6.19950008392334,6.19950008392334,6.19950008392334,0.0,18.537500381469727,18.584999084472656,18.354999542236328,18.477500915527344,18.04207992553711,725200.0,50.7599983215332,51.2599983215332,49.849998474121094,50.150001525878906,50.150001525878906,102597.0,1.0832945108413696,1.0871999263763428,1.0821573734283447,1.0830246210098267,1.0830246210098267,0.0,1.0390366315841675,1.0416667461395264,1.036924958229065,1.0392849445343018,1.0392849445343018,0.0,5223.18017578125,5231.93994140625,5201.490234375,5218.85986328125,5218.85986328125,1814180000.0,3948.4208984375,4021.325927734375,3927.12109375,3992.110107421875,3992.110107421875,539100.0
2015-07-21,124.28700256347656,124.4729995727539,123.77400207519531,124.29399871826172,124.29399871826172,0.0,2127.550048828125,2128.489990234375,2115.39990234375,2119.2099609375,2119.2099609375,3343690000.0,1.557123064994812,1.5593326091766357,1.5532773733139038,1.5573898553848267,1.5573898553848267,0.0,1097.0999755859375,1106.4000244140625,1097.0999755859375,1103.4000244140625,1103.4000244140625,118.0,6.19980001449585,6.19980001449585,6.1996002197265625,6.19980001449585,6.19980001449585,0.0,18.135000228881836,18.149999618530273,17.764999389648438,17.93000030517578,17.507476806640625,2105600.0,49.95000076293945,51.02000045776367,49.77000045776367,50.36000061035156,50.36000061035156,254321.0,1.083482265472412,1.0940704345703125,1.081270456314087,1.0835410356521606,1.0835410356521606,0.0,1.0378612279891968,1.0459812879562378,1.0364842414855957,1.0379904508590698,1.0379904508590698,0.0,5219.2001953125,5229.0,5196.2998046875,5208.1201171875,5208.1201171875,1774570000.0,3939.89794921875,4041.819091796875,3912.801025390625,4017.675048828125,4017.675048828125,504300.0
2015-07-22,123.86599731445312,124.12200164794922,123.56999969482422,123.86000061035156,123.86000061035156,0.0,2118.2099609375,2118.510009765625,2110.0,2114.14990234375,2114.14990234375,3694070000.0,1.5556211471557617,1.5644556283950806,1.5553308725357056,1.555596947669983,1.555596947669983,0.0,1093.0,1095.0,1086.0,1091.4000244140625,1091.4000244140625,46.0,6.1996002197265625,6.1996002197265625,6.198599815368652,6.1996002197265625,6.1996002197265625,0.0,17.8075008392334,17.917499542236328,17.594999313354492,17.74250030517578,17.32439613342285,1347600.0,50.709999084472656,50.709999084472656,49.040000915527344,49.189998626708984,49.189998626708984,347986.0,1.093900442123413,1.097000002861023,1.0881404876708984,1.0939961671829224,1.0939961671829224,0.0,1.0439503192901611,1.0456422567367554,1.0384432077407837,1.0438413619995117,1.0438413619995117,0.0,5146.02978515625,5184.740234375,5145.77978515625,5171.77001953125,5171.77001953125,2035730000.0,3996.427001953125,4042.337890625,3960.864013671875,4026.044921875,4026.044921875,520700.0
2015-07-23,124.06199645996094,124.1780014038086,123.6969985961914,124.06800079345703,124.06800079345703,0.0,2114.159912109375,2116.8701171875,2098.6298828125,2102.14990234375,2102.14990234375,3772810000.0,1.5614752769470215,1.5671523809432983,1.5518794059753418,1.5614020824432373,1.5614020824432373,0.0,1097.4000244140625,1097.5999755859375,1087.800048828125,1094.0,1094.0,64.0,6.199399948120117,6.2006001472473145,6.199399948120117,6.199399948120117,6.199399948120117,0.0,17.737499237060547,17.737499237060547,17.290000915527344,17.405000686645508,16.994850158691406,1679600.0,49.22999954223633,49.630001068115234,48.209999084472656,48.45000076293945,48.45000076293945,316060.0,1.0927051305770874,1.1019999980926514,1.0923947095870972,1.0927051305770874,1.0927051305770874,0.0,1.0419923067092896,1.0498688220977783,1.0415147542953491,1.0419923067092896,1.0419923067092896,0.0,5180.330078125,5197.0,5137.64013671875,5146.41015625,5146.41015625,2003310000.0,4022.26806640625,4132.61181640625,4019.0380859375,4123.9228515625,4123.9228515625,563600.0
2015-07-24,123.87699890136719,124.08999633789062,123.5999984741211,123.8759994506836,123.8759994506836,0.0,2102.239990234375,2106.010009765625,2077.090087890625,2079.64990234375,2079.64990234375,3870040000.0,1.5521925687789917,1.5527950525283813,1.5471493005752563,1.5519516468048096,1.5519516468048096,0.0,1078.5999755859375,1100.699951171875,1078.5999755859375,1085.5999755859375,1085.5999755859375,52.0,6.19950008392334,6.200300216674805,6.1992998123168945,6.19950008392334,6.19950008392334,0.0,17.415000915527344,17.415000915527344,16.850000381469727,16.9325008392334,16.53348159790039,2153600.0,48.790000915527344,49.029998779296875,47.720001220703125,48.13999938964844,48.13999938964844,278233.0,1.0988407135009766,1.0996019840240479,1.092789888381958,1.0989010334014893,1.0989010334014893,0.0,1.0424268245697021,1.0442664623260498,1.0390582084655762,1.0424268245697021,1.0424268245697021,0.0,5166.91015625,5167.5400390625,5084.509765625,5088.6298828125,5088.6298828125,2004380000.0,4124.7548828125,4184.44921875,4044.8310546875,4070.907958984375,4070.907958984375,627400.0
2015-07-27,123.76000213623047,123.77300262451172,123.0,123.76300048828125,123.76300048828125,0.0,2078.18994140625,2078.18994140625,2063.52001953125,2067.639892578125,2067.639892578125,3836750000.0,1.5524094104766846,1.5595757961273193,1.549426794052124,1.5522888898849487,1.5522888898849487,0.0,1100.0,1102.5,1093.9000244140625,1096.5,1096.5,19.0,6.1996002197265625,6.19980001449585,6.199100017547607,6.1996002197265625,6.1996002197265625,0.0,16.565000534057617,16.69499969482422,16.40250015258789,16.53499984741211,16.145355224609375,2326800.0,48.0,48.20000076293945,46.90999984741211,47.38999938964844,47.38999938964844,273614.0,1.0974057912826538,1.112999439239502,1.0974057912826538,1.0972371101379395,1.0972371101379395,0.0,1.0390689373016357,1.0492078065872192,1.038917899131775,1.0389610528945923,1.0389610528945923,0.0,5055.919921875,5072.8798828125,5032.68994140625,5039.77978515625,5039.77978515625,1942520000.0,3985.570068359375,4051.158935546875,3720.444091796875,3725.55810546875,3725.55810546875,556000.0
2015-07-28,123.2699966430664,123.79000091552734,123.07499694824219,123.23999786376953,123.23999786376953,0.0,2070.75,2095.60009765625,2069.090087890625,2093.25,2093.25,4117740000.0,1.5564929246902466,1.5617679357528687,1.5532773733139038,1.5564203262329102,1.5564203262329102,0.0,1097.199951171875,1097.699951171875,1096.300048828125,1096.300048828125,1096.300048828125,31.0,6.19950008392334,6.1996002197265625,6.1992998123168945,6.19950008392334,6.19950008392334,0.0,16.725000381469727,17.114999771118164,16.55500030517578,17.059999465942383,16.65797996520996,2257600.0,47.02000045776367,48.439998626708984,46.68000030517578,47.97999954223633,47.97999954223633,338107.0,1.1091023683547974,1.1100996732711792,1.1023000478744507,1.109004020690918,1.109004020690918,0.0,1.0395010709762573,1.0412328243255615,1.0340086221694946,1.0395010709762573,1.0395010709762573,0.0,5063.43994140625,5097.68994140625,5025.60986328125,5089.2099609375,5089.2099609375,2025110000.0,3573.14306640625,3762.52587890625,3537.35791015625,3663.001953125,3663.001953125,563300.0
2015-07-29,123.56700134277344,123.89900207519531,123.3290023803711,123.57599639892578,123.57599639892578,0.0,2094.699951171875,2110.60009765625,2094.080078125,2108.570068359375,2108.570068359375,4038900000.0,1.5610852241516113,1.568873643875122,1.5590895414352417,1.5611096620559692,1.5611096620559692,0.0,1096.4000244140625,1096.9000244140625,1092.699951171875,1092.699951171875,1092.699951171875,159142.0,6.199399948120117,6.199399948120117,6.198500156402588,6.199399948120117,6.199399948120117,0.0,17.162500381469727,17.482500076293945,17.087499618530273,17.405000686645508,16.994850158691406,2247200.0,47.810001373291016,49.52000045776367,47.38999938964844,48.790000915527344,48.790000915527344,366893.0,1.106549620628357,1.108598232269287,1.1014198064804077,1.1065986156463623,1.1065986156463623,0.0,1.040030837059021,1.0417860746383667,1.035947322845459,1.0399010181427002,1.0399010181427002,0.0,5097.85986328125,5117.83984375,5080.0400390625,5111.72998046875,5111.72998046875,1890350000.0,3689.824951171875,3792.072021484375,3612.06396484375,3789.16796875,3789.16796875,434400.0
