,date,mining_profitability,transactions,market_cap,sent_addresses,av_transaction_size,median_transaction_size,send_usd,hashrate,top_100_percent,confirmation_time,block_size,tweets,av_transaction_value,difficulty,fee_reward,google_trends,active_addresses,median_transaction_value,price,full_name,coin
2033,2016/02/09,1.435,231064,5683662489,351661,,0.0375,766267258,1159795347548307200,19.576,8.182,696074,25751,3610,144116447847,0.941,8.062,466938,205.305,374.584,bitcoin,btc
2034,2016/02/10,1.246,235363,5762785803,346865,,0.038,925360422,1262694453920094976,19.491,8.78,738351,28230,4277,144116447847,1.089,8.702,422015,206.339,379.689,bitcoin,btc
2035,2016/02/11,1.462,220742,5784179299,331552,,0.0381,935612175,1262712920530301952,19.529,7.5,639215,29630,4579,144116447847,0.914,8.702,420891,149.286,380.995,bitcoin,btc
2036,2016/02/12,1.283,202356,5815766324,319900,,0.0383,948159218,1287339004552488448,19.567,8.421,615008,28064,5036,144116447847,0.906,8.19,406475,140.145,382.955,bitcoin,btc
2037,2016/02/13,1.357,184519,5921757828,299717,,0.039,951942167,1130450996128446848,19.553,9.231,630460,25543,5504,144116447847,0.888,7.934,401895,143.206,389.825,bitcoin,btc
2038,2016/02/14,1.416,185922,6077939191,308322,,0.04,1040846055,1182092869041968640,19.553,8.675,624629,25283,5970,144116447847,0.841,8.446,425894,154.082,400.002,bitcoin,btc
2039,2016/02/15,1.373,220197,6149775364,339897,,0.0405,1466430409,1132515314696361856,19.551,9.474,762485,27181,7245,144116447847,1.097,8.83,443684,196.379,404.62,bitcoin,btc
2040,2016/02/16,1.303,215802,6154011412,319157,,0.0405,1510244247,1084684886160111744,19.536,10.435,760353,27923,7464,144116447847,1.209,9.214,405987,200.731,404.798,bitcoin,btc
2041,2016/02/17,1.606,227080,6307245596,363404,,0.0415,1562509539,1012405183343383168,19.495,9.29,773878,29153,7272,144116447847,1.12,9.214,480013,176.735,414.783,bitcoin,btc
2042,2016/02/18,1.499,212810,6399505502,336132,,0.0421,1544984290,1198430145763393280,19.533,8.521,650812,24986,7608,144116447847,1.016,10.877,419151,176.76,420.743,bitcoin,btc
2043,2016/02/19,1.296,217291,6400644644,338029,,0.0421,1930946166,1192016144076092416,19.508,9.931,767033,27889,9406,152801885496,1.252,9.854,436520,186.092,420.701,bitcoin,btc
2044,2016/02/20,1.365,215578,6544931380,336835,,0.043,1704135948,1194488345911962624,19.539,9.6,737687,23050,8369,163491654909,1.091,9.214,445276,202.225,430.082,bitcoin,btc
2045,2016/02/21,1.287,206489,6675688921,327450,,0.0439,1757389978,1103985138374412672,19.535,11.25,845680,25424,8911,163491654909,1.245,9.214,455324,219.441,438.567,bitcoin,btc
2046,2016/02/22,1.354,237569,6654227687,373503,,0.0437,1857114236,1039315675382167424,19.546,11.339,898157,25239,8202,163491654909,1.423,9.214,439234,204.59,437.065,bitcoin,btc
2047,2016/02/23,1.33,244612,6510180411,376797,,0.0428,1585143798,1108640333631505152,19.553,10.588,883107,28499,6971,163491654909,1.403,8.446,461062,181.651,427.514,bitcoin,btc
2048,2016/02/24,1.215,224809,6415299573,332184,,0.0421,1458057655,1038603321157109632,19.52,12.203,918082,27169,6950,163491654909,1.536,9.086,410824,168.434,421.19,bitcoin,btc
2049,2016/02/25,1.503,216135,6448697649,345734,,0.0423,1245035812,1104260607549900416,19.535,9.29,798942,28753,6056,163491654909,1.171,8.574,475481,165.218,423.3,bitcoin,btc
2050,2016/02/26,1.2,203495,6464988024,324908,,0.0424,1285162548,1252628193130969344,19.55,10.286,765152,30726,6920,163491654909,1.197,8.062,424471,173.562,424.262,bitcoin,btc
2051,2016/02/27,1.467,182030,6588312769,300181,,0.0432,923887204,1093830815261481600,19.559,9.796,673816,24902,6000,163491654909,1.007,8.19,415896,107.454,432.256,bitcoin,btc
2052,2016/02/28,1.211,233302,6542206952,332064,,0.0429,3543495229,1202967480862774016,19.54,10.746,776484,28161,15603,163491654909,1.311,7.55,431474,256.579,429.127,bitcoin,btc
2053,2016/02/29,1.316,265187,6660111794,391910,,0.0437,4224600109,1121777347435775616,19.472,10.827,913216,28270,16341,163491654909,1.636,8.318,491300,329.906,436.765,bitcoin,btc
2054,2016/03/01,1.455,276953,6629706127,403197,,0.0435,4642360608,1070994242823296896,19.106,10.213,904953,25668,17265,163491654909,1.676,9.726,477531,284.384,434.676,bitcoin,btc
2055,2016/03/02,1.421,270049,6583928785,399762,,0.0432,2347458168,1219844790409855488,19.386,9.172,900198,27957,9129,163491654909,2.295,8.702,498562,284.898,431.575,bitcoin,btc
2056,2016/03/03,1.266,221517,6429183134,337358,,0.0421,1389892162,1142291453167475840,19.441,10.667,920750,31442,6705,163491654909,1.636,8.958,484425,207.207,421.323,bitcoin,btc
2057,2016/03/04,1.343,207330,6403654227,301562,,0.0474,3054049581,1226268564313323264,19.693,9.29,786489,30294,15091,163328285517,1.314,9.086,467261,185.649,419.557,bitcoin,btc
2058,2016/03/05,1.234,234842,6167597659,326374,,0.0537,7765986925,1247748513780891648,19.91,9.6,779954,28045,33565,158427203767,1.629,8.574,469348,419.867,403.989,bitcoin,btc
2059,2016/03/06,1.321,161591,6175701433,249922,,0.0457,746138427,1145069053247356672,19.962,9.73,628774,24747,5026,158427203767,1.047,8.318,353877,126.118,404.42,bitcoin,btc
2060,2016/03/07,1.16,183122,6259124198,261525,,0.0454,1114998982,1190017070925557760,19.663,10.827,708258,29486,6482,158427203767,1.299,9.342,367988,137.622,409.784,bitcoin,btc
2061,2016/03/08,1.536,200144,6304557193,293507,,0.0413,859927775,1046562284743804160,19.617,9.351,680284,27850,4800,158427203767,1.154,8.318,416467,134.193,412.669,bitcoin,btc
2062,2016/03/09,1.342,190220,6295032797,274045,,0.0413,776634802,1306066050868246272,19.639,8.571,744044,28142,4464,158427203767,1.286,7.934,457651,125.536,411.941,bitcoin,btc
2063,2016/03/10,1.294,188571,6325197065,276461,,0.0415,895122488,1252588332939263232,19.53,9.29,676904,30719,5453,158427203767,1.05,7.806,385798,112.258,413.802,bitcoin,btc
2064,2016/03/11,1.321,189656,6415110082,270333,,0.042,904239471,1283484618206524928,19.528,9,614238,29704,5221,158427203767,0.985,8.19,386404,115.3,419.577,bitcoin,btc
2065,2016/03/12,1.281,167869,6321485551,241360,,0.0413,692462712,1172335299208188928,19.544,10,573967,28068,4497,158427203767,0.947,7.678,341896,106.473,413.346,bitcoin,btc
2066,2016/03/13,1.296,149670,6314071977,243564,,0.0413,624405966,1070795893398229888,19.608,10.827,637882,28299,4462,158427203767,1.066,7.55,367421,99.511,412.764,bitcoin,btc
2067,2016/03/14,1.422,191189,6334764996,282748,,0.0414,868283522,1118465268426504960,19.634,9.474,726138,28751,5245,158427203767,1.07,8.446,402214,122.993,414.027,bitcoin,btc
2068,2016/03/15,1.367,202265,6363138186,289394,,0.0416,1212965909,1237679013060569088,19.609,8.944,664115,30661,6571,158427203767,1.055,8.83,400044,124.686,415.778,bitcoin,btc
2069,2016/03/16,1.252,211840,6359689803,306024,,0.0422,5445861378,1277108987957647360,19.607,9.474,668798,33113,26255,158427203767,1.248,8.19,388398,198.875,415.443,bitcoin,btc
2070,2016/03/17,1.309,208178,6404007385,306174,,0.0418,3204973917,1141124392951336960,19.543,10.213,746679,30033,16034,158427203767,1.298,8.574,430484,152.866,418.234,bitcoin,btc
2071,2016/03/18,1.235,205886,6326489028,294075,,0.0413,2019330396,1151487998519149312,19.426,10.588,739516,25976,10505,162377880111,1.247,8.19,390122,127.145,413.077,bitcoin,btc
2072,2016/03/19,1.252,177342,6242939372,263916,,0.0408,812683511,1118338863346384896,19.424,10.588,640008,27011,5025,165496835118,1.001,7.678,359219,103.256,407.531,bitcoin,btc
2073,2016/03/20,1.287,177997,6286306476,269904,,0.041,666049437,1174494595027822592,19.42,9.863,660621,22064,4079,165496835118,0.917,7.55,358245,102.527,410.271,bitcoin,btc
2074,2016/03/21,1.275,198867,6279846322,280911,,0.041,710893561,1130190145630720000,19.346,10.36,754196,25353,4199,165496835118,1.171,7.934,383988,119.573,409.752,bitcoin,btc
2075,2016/03/22,1.299,205060,6366132948,298520,,0.0415,794120270,1196930815270626816,19.3,9.73,713965,25184,4519,165496835118,1.14,8.702,415030,105.838,415.288,bitcoin,btc
2076,2016/03/23,1.297,186659,6393782222,273491,,0.0417,709908420,1209997790432009728,19.418,9.664,674711,23845,4609,165496835118,1.02,7.934,340578,111.536,416.991,bitcoin,btc
2077,2016/03/24,1.243,189947,6377403250,275884,,0.0416,819429184,1242525927358093824,19.779,9.796,674037,22710,4998,165496835118,1.038,7.934,383552,125.047,415.821,bitcoin,btc
2078,2016/03/25,1.266,172163,6371859431,257576,,0.0415,756321517,1208731087767553280,19.765,9.863,623933,22593,5094,165496835118,0.889,7.806,359481,114.183,415.36,bitcoin,btc
2079,2016/03/26,1.299,158896,6387015602,239914,,0.0416,543383944,1237426156228195840,19.988,9.412,625212,20187,3933,165496835118,0.929,7.55,418683,98.45,416.249,bitcoin,btc
2080,2016/03/27,1.202,160125,6437540816,243666,,0.0419,657345438,1240927428857842432,19.877,10.213,629374,19044,4587,165496835118,0.893,7.934,348069,99.331,419.438,bitcoin,btc
2081,2016/03/28,1.5,195910,6500713094,278805,,0.0423,727727230,1213033573264903424,19.963,8.471,674450,23045,4501,165496835118,1.075,8.318,458611,121.983,423.456,bitcoin,btc
2082,2016/03/29,1.204,197252,6417874899,289705,,0.0418,688532071,1382020315092623616,19.656,9.172,836367,31699,4513,165496835118,1.452,8.446,528452,125.342,417.945,bitcoin,btc
2083,2016/03/30,1.207,200881,6341308846,284876,,0.0413,681130814,1273086452569120256,19.663,9.796,748824,35672,4169,165496835118,1.231,8.702,436345,123.555,412.853,bitcoin,btc
2084,2016/03/31,1.189,206352,6375548337,279289,,0.0415,702849230,1098288643529017600,19.647,11.613,845109,24191,4396,165496835118,1.455,8.062,374089,124.453,414.983,bitcoin,btc
2085,2016/04/01,1.415,211769,6379492204,298728,,0.0415,745792573,1137475707111985920,19.579,9.412,768344,24472,4269,166523911374,1.373,7.782,404832,123.434,415.156,bitcoin,btc
2086,2016/04/02,1.159,183364,6426917772,269808,,0.0418,636174074,1272008690204979200,19.582,10.36,798776,21507,4003,166851513283,1.41,7.51,417620,110.222,418.138,bitcoin,btc
2087,2016/04/03,1.312,178287,6425916996,270481,,0.0418,564408947,1145184661002927872,19.546,10.141,726970,21378,3653,166851513283,1.214,7.446,400279,104.453,417.978,bitcoin,btc
2088,2016/04/04,1.309,208763,6436410031,300628,,0.0419,698645900,1341823079575644416,19.464,8.675,669604,24516,4267,166851513283,1.075,7.846,417170,123.973,418.564,bitcoin,btc
2089,2016/04/05,1.261,216021,6475195813,295830,,0.0421,700577042,1309959223566188032,19.466,9.29,741596,26914,4392,166851513283,1.223,7.966,411003,121.912,420.973,bitcoin,btc
2090,2016/04/06,1.319,219133,6481739247,303425,,0.0421,729003161,1272804194275913984,19.456,9.172,706354,23270,4602,166851513283,1.468,8.102,418091,129.969,421.292,bitcoin,btc
2091,2016/04/07,1.218,218324,6463604511,292183,,0.042,825753776,1214019896992322048,19.43,10.36,758160,23407,5308,166851513283,1.272,8.102,387867,126.065,420.006,bitcoin,btc
2092,2016/04/08,1.285,214047,6469804979,285957,,0.042,735260833,1191854831554760192,19.397,10,717973,24554,5350,166851513283,1.196,7.838,374081,132.915,420.314,bitcoin,btc
2093,2016/04/09,1.325,196279,6419251016,268706,,0.0417,677776060,1285692923345094912,19.399,8.889,635182,19399,4769,166851513283,0.895,7.71,379848,99.467,416.933,bitcoin,btc
2094,2016/04/10,1.272,186781,6451074567,267561,,0.0419,610270067,1435153567056296704,19.408,8.324,553217,19193,4506,166851513283,0.764,8.046,348807,101.692,418.889,bitcoin,btc
2095,2016/04/11,1.245,229887,6471073449,295286,,0.042,659367895,1307545150820025600,19.386,9.412,770888,23919,4691,166851513283,1.294,8.63,423078,128.625,420.07,bitcoin,btc
2096,2016/04/12,1.26,240058,6529643226,318024,,0.0424,919964293,1261932561747640064,19.356,9.73,835597,23252,6212,166851513283,1.354,8.11,467842,129.996,423.767,bitcoin,btc
2097,2016/04/13,1.326,223342,6528865616,306203,,0.0424,952267040,1324447919490942208,19.401,8.78,707182,23243,6097,166851513283,1.104,7.71,432307,136.326,423.615,bitcoin,btc
2098,2016/04/14,1.274,227764,6524674584,305310,,0.0423,805869657,1377286569501317888,19.318,8.78,714189,24938,5502,174495660876,1.083,7.846,421428,131.661,423.23,bitcoin,btc
2099,2016/04/15,1.103,212039,6576377192,286025,,0.0426,884143010,1361018274822413824,19.264,10.36,792496,27593,7690,178678307672,1.27,7.974,379338,146.428,426.47,bitcoin,btc
2100,2016/04/16,1.195,181866,6628263203,259729,,0.043,1040045939,1252975236462193408,19.11,10.435,674649,20857,7203,178678307672,0.98,7.19,377708,107.392,429.738,bitcoin,btc
2101,2016/04/17,1.275,192270,6600240192,282922,,0.0428,857769514,1337431623557865472,19.109,9.114,659208,19395,5861,178678307672,0.861,7.246,402557,113.723,427.826,bitcoin,btc
2102,2016/04/18,1.141,220261,6594053523,298954,,0.0427,840392929,1272343631877276416,19.08,10.746,837546,21989,7681,178678307672,1.394,7.454,426792,128.269,427.315,bitcoin,btc
2103,2016/04/19,1.258,226361,6617118749,308771,,0.0429,915868397,1292708869137649920,19.108,9.6,749784,22642,7012,178678307672,1.147,7.902,416218,133.018,428.717,bitcoin,btc
2104,2016/04/20,1.367,216615,6739842686,298051,,0.0437,964275768,1331073490627262208,19.119,8.727,696843,22973,8209,178678307672,1.038,8.174,411908,134.059,436.562,bitcoin,btc
2105,2016/04/21,1.17,212644,6844381753,302938,,0.0443,1130862864,1446429508882686208,19.069,9.536,731708,23282,10483,178678307672,1.122,8.838,415543,133.213,443.215,bitcoin,btc
2106,2016/04/22,1.277,210833,6880953660,288306,,0.0445,1047685287,1262100909594333184,19.017,10.07,774829,24241,11172,178678307672,1.181,8.894,391327,137.192,445.474,bitcoin,btc
2107,2016/04/23,1.223,185072,6888382990,266608,,0.0446,857657973,1324185290432489472,19.018,10,654579,25236,8245,178678307672,0.913,8.254,399410,103.667,445.852,bitcoin,btc
2108,2016/04/24,1.223,183023,6994324237,269400,,0.0453,771265952,1233201992667918592,18.991,10.909,727957,30727,5491,178678307672,0.999,8.966,402357,97.899,452.604,bitcoin,btc
2109,2016/04/25,1.291,217437,7069582671,304689,,0.0457,1041375335,1140041288734610816,18.865,11.339,874402,28861,5714,178678307672,1.346,9.493,444197,127.01,457.376,bitcoin,btc
2110,2016/04/26,1.513,250593,7159667369,338124,,0.0463,1159092093,1258883182675430912,18.874,9.536,813097,26206,5112,178678307672,8.217,9.757,446772,126.838,463.109,bitcoin,btc
2111,2016/04/27,1.179,239306,7093422562,311692,,0.0459,1018777076,1272940039164825344,18.847,11.163,875260,28009,4757,178678307672,1.41,8.646,424650,119.287,458.712,bitcoin,btc
2112,2016/04/28,1.297,247822,6871834139,297571,,0.0444,1042424815,1173214830336705536,18.788,10.667,897397,26142,4840,178666172180,1.45,10.173,418528,111.561,444.29,bitcoin,btc
2113,2016/04/29,1.389,261726,6950178394,322420,,0.0449,942003650,1293825912462429440,18.773,9.114,812765,26067,4323,178659257773,1.249,9.046,464315,100.948,449.257,bitcoin,btc
2114,2016/04/30,1.241,215566,6991735540,284748,,0.0452,782214893,1344250458487507968,18.778,9.863,757466,22785,3974,178659257773,1.108,8.11,382726,94.884,451.828,bitcoin,btc
2115,2016/05/01,1.291,191275,6964371929,258379,,0.045,772130419,1362057943320162816,18.712,9.29,625635,22113,4412,178659257773,0.883,8.158,375655,83.691,449.954,bitcoin,btc
2116,2016/05/02,1.3,223628,6908561835,286365,,0.0446,964214470,1362372439955789056,18.664,9.172,751003,44092,4882,178659257773,1.138,27.192,423025,126.299,446.236,bitcoin,btc
2117,2016/05/03,1.228,235458,6912105048,288409,,0.0446,908510479,1388017230193283072,18.662,9.536,778147,34902,4303,178659257773,1.175,16.315,421903,133.861,446.352,bitcoin,btc
2118,2016/05/04,1.319,233524,6923640850,288032,,0.0447,904027881,1430485958130027776,19.206,8.623,706967,28567,4400,178659257773,1.118,11.421,412465,140.974,446.988,bitcoin,btc
2119,2016/05/05,1.252,229418,6920378736,285108,,0.0447,880230655,1398012417137343488,19.061,9.29,704442,27508,4219,178659257773,1.13,12.78,396794,129.022,446.657,bitcoin,btc
2120,2016/05/06,1.302,233070,6996604354,287516,,0.0451,919355237,1419916639127674880,18.887,8.889,685806,24738,4488,178659257773,1.088,11.149,392060,126.861,451.464,bitcoin,btc
2121,2016/05/07,1.285,201912,7099576897,255838,,0.0458,800165284,1349518929454769920,18.643,9.6,646440,21334,4287,178659257773,0.994,9.789,371632,120.602,457.988,bitcoin,btc
2122,2016/05/08,1.345,188857,7095197765,254712,,0.0458,678869657,1440489818562725888,18.639,8.571,578072,20478,3924,178659257773,0.821,9.517,357682,114.291,457.595,bitcoin,btc
2123,2016/05/09,1.268,226278,7104983971,298442,,0.0458,800566319,1558690163237946112,18.702,8.421,638160,23092,4223,178659257773,0.938,10.061,416018,130.831,458.102,bitcoin,btc
2124,2016/05/10,1.266,245563,7054897110,304755,,0.0455,896691674,1436320908424944896,18.654,9.114,726826,23402,4089,178659257773,1.204,10.605,425757,137.421,454.748,bitcoin,btc
2125,2016/05/11,1.094,234279,7023112006,293713,,0.0453,1036210701,1394918477133306112,18.561,10.827,812933,21597,4843,190502504491,1.362,8.973,409881,139.332,452.584,bitcoin,btc
2126,2016/05/12,1.213,228270,7000424286,286380,,0.0451,946838203,1309864521965031936,18.569,10.36,779911,22343,4529,194254820283,1.328,9.245,413347,148.858,451.025,bitcoin,btc
2127,2016/05/13,1.218,231994,7052007375,290669,,0.0454,1038481806,1434381248158704896,18.558,9.474,762611,23638,5040,194254820283,1.237,9.245,393696,153.7,454.247,bitcoin,btc
2128,2016/05/14,1.197,211136,7065827064,270237,,0.0455,777516371,1386618591293370624,18.509,10,812260,19355,4110,194254820283,1.317,8.43,401833,116.051,455.025,bitcoin,btc
2129,2016/05/15,1.134,200032,7082209847,257651,,0.0456,848145394,1415596601042377216,18.514,10.36,777614,19527,4649,194254820283,1.297,8.158,379361,133.195,455.975,bitcoin,btc
2130,2016/05/16,1.236,239668,7081222511,306878,,0.0456,1079445374,1321857237757670144,18.523,10.213,906681,21419,5107,194254820283,1.689,8.702,447210,167.541,455.809,bitcoin,btc
2131,2016/05/17,1.133,238485,7046302964,297578,,0.0493,1048162645,1433799649282628864,18.455,10.213,867850,21242,5134,194254820283,1.632,8.702,435799,155.718,453.459,bitcoin,btc
2132,2016/05/18,1.29,234930,7055529799,303354,,0.0493,909649446,1366517338213931264,18.462,9.412,873649,21130,4341,194254820283,1.501,8.973,459724,135.844,453.949,bitcoin,btc
2133,2016/05/19,1.079,219025,6987995887,286434,,0.0519,952749618,1272224940876178432,18.398,12,955400,21055,5228,194254820283,1.801,9.245,400946,140.816,449.494,bitcoin,btc
2134,2016/05/20,1.19,209247,6865494387,274483,,0.0511,710545520,1401205910055193600,18.43,9.664,781575,21015,4496,194254820283,1.367,9.245,397298,132.37,441.529,bitcoin,btc
2135,2016/05/21,1.197,191320,6875520657,260801,,0.0477,551523877,1323213846256797952,18.469,10.213,891215,18208,3639,194254820283,1.588,7.886,415312,113.54,442.068,bitcoin,btc
2136,2016/05/22,1.237,184164,6864643117,252107,,0.0461,520670205,1656801374067163904,18.473,7.826,603499,20846,3613,194254820283,0.931,8.158,393300,107.369,441.268,bitcoin,btc
2137,2016/05/23,1.113,222574,6872915875,300753,,0.0462,717658537,1807623998805307136,18.527,8,646188,25025,4230,194254820283,1.203,8.702,437689,130.167,441.669,bitcoin,btc
2138,2016/05/24,1.109,246370,6928125675,312870,,0.047,833836164,1499465589756937984,18.577,9.796,849884,25558,4536,194770865921,1.595,8.702,462383,118.229,445.089,bitcoin,btc
2139,2016/05/25,1.155,247703,6976604850,312886,,0.0518,1245321409,1361906602689281536,18.747,10.435,870456,25514,6038,199312067531,1.707,8.973,450438,118.198,448.097,bitcoin,btc
2140,2016/05/26,1.125,219956,7020943606,291764,,0.0521,1368033643,1374675144712121344,18.826,10.667,820396,25096,7431,199312067531,1.623,8.43,413798,139.342,450.845,bitcoin,btc
